transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue
6670,1656,Brandon Powell,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.4,BrandonPowell@gmail.com,9323076606,successful,Bra**********@gmail.com,93******06,324999.6
6671,1697,Wanda Boyd,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-04-16,3,Cash,0.3,WandaBoyd@gmail.com,6638218002,successful,Wan******@gmail.com,66******02,194999.7
6672,1450,James Hayes,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-30,2,Card,0.2,JamesHayes@yahoo.com,9428187832,successful,Jam*******@yahoo.com,94******32,2599.8
6673,1822,Lori Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-05-18,4,UPI,0.15,Lori86@gmail.com,7753786250,successful,Lor***@gmail.com,77******50,319999.85
6674,1225,James Johnson,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-27,4,UPI,0.05,JamesJohnson@yahoo.com,7014136636,successful,Jam*********@yahoo.com,70******36,279999.95
6675,1542,Julie Newton,102,70000.0,Phone,Electronics,online,Mumbai,2026-02-01,4,Cash,0.15,JulieNewton@gmail.com,7171772670,successful,Jul********@gmail.com,71******70,279999.85
6676,1565,Mark Johnson,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-01-05,4,NetBanking,0.15,MarkJohnson@yahoo.com,6109174033,successful,Mar********@yahoo.com,61******33,179999.85
6677,1461,Michael Cook,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-14,2,Card,0.05,Michael88@gmail.com,9052044503,successful,Mic******@gmail.com,90******03,29999.95
6678,1094,Kathleen Davis,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-28,3,Card,0.35,KathleenDavis@yahoo.com,9043383077,successful,Kat**********@yahoo.com,90******77,3899.65
6679,1809,David Nelson,105,45000.0,Tv,Electronics,online,Delhi,2026-02-09,3,UPI,0.25,David3@gmail.com,7109432653,successful,Dav***@gmail.com,71******53,134999.75
6680,1214,Leonard Horton,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-10,4,UPI,0.1,LeonardHorton@outlook.com,9365866228,successful,Leo**********@outlook.com,93******28,59999.9
6681,1090,Richard Walker,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-11,1,Cash,0.2,RichardWalker@outlook.com,7715321158,successful,Ric**********@outlook.com,77******58,1299.8
6682,1952,Angela Smith,102,70000.0,Phone,Electronics,online,Chennai,2025-08-31,4,NetBanking,0.25,Angela64@gmail.com,6601063977,successful,Ang*****@gmail.com,66******77,279999.75
6683,1198,Christopher Villa,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-24,3,NetBanking,0.15,ChristopherVilla@yahoo.com,7949675574,successful,Chr*************@yahoo.com,79******74,44999.85
6684,1360,Rachel Davis,101,250000.0,Laptop,Electronics,offline,Delhi,2026-06-02,3,UPI,0.4,RachelDavis@yahoo.com,6273591793,successful,Rac********@yahoo.com,62******93,749999.6
6685,1027,Joseph Hunt,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-04-05,1,UPI,0.25,JosephHunt@outlook.com,7976981216,successful,Jos*******@outlook.com,79******16,14999.75
6686,1363,Seth Everett,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-31,1,Cash,0.4,SethEverett@gmail.com,8307793839,successful,Set********@gmail.com,83******39,249999.6
6687,1327,Samuel Leonard,101,250000.0,Laptop,Electronics,online,Delhi,2025-06-04,4,NetBanking,0.4,SamuelLeonard@yahoo.com,6202032372,successful,Sam**********@yahoo.com,62******72,999999.6
6688,1572,Linda Cummings,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-12,5,Card,0.35,LindaCummings@yahoo.com,7393053694,successful,Lin**********@yahoo.com,73******94,349999.65
6689,1908,Nicole James,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-09-30,2,Cash,0.2,NicoleJames@gmail.com,6258830172,successful,Nic********@gmail.com,62******72,29999.8
6690,1518,Janet Norman,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-21,5,Cash,0.4,JanetNorman@outlook.com,6679444439,successful,Jan********@outlook.com,66******39,74999.6
6691,1759,Tamara Carter,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-30,5,Card,0.35,TamaraCarter@outlook.com,6536528655,successful,Tam*********@outlook.com,65******55,324999.65
6692,1038,Elizabeth Rivas,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-30,3,NetBanking,0.25,ElizabethRivas@outlook.com,6613994630,successful,Eli***********@outlook.com,66******30,149999.75
6693,1631,Vincent Riley,104,8000.0,Shoes,Clothing,online,Delhi,2026-03-01,1,NetBanking,0.2,Vincent14@gmail.com,7693758730,successful,Vin******@gmail.com,76******30,7999.8
6694,1153,Thomas Sanchez,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-28,1,UPI,0.2,ThomasSanchez@gmail.com,8453332082,successful,Tho**********@gmail.com,84******82,69999.8
6695,1151,Dennis Johnston,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-09-09,4,UPI,0.4,DennisJohnston@yahoo.com,8963051563,successful,Den***********@yahoo.com,89******63,199999.6
6696,1564,Adriana English,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,AdrianaEnglish@yahoo.com,8555371164,successful,Adr***********@yahoo.com,85******64,149999.65
6696,1564,Adriana English,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,AdrianaEnglish@yahoo.com,8555371164,failed,Adr***********@yahoo.com,85******64,149999.65
6697,1263,Morgan Daniel,105,45000.0,Tv,Electronics,offline,Chennai,2026-04-07,4,Card,0.25,MorganDaniel@outlook.com,7320499648,successful,Mor*********@outlook.com,73******48,179999.75
6698,1166,Daniel Mclaughlin,103,1300.0,Shirt,Clothing,online,Chennai,2025-12-13,4,Card,0.35,DanielMclaughlin@gmail.com,6048546092,successful,Dan*************@gmail.com,60******92,5199.65
6699,1334,Johnathan Pruitt,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-05-27,2,NetBanking,0.35,JohnathanPruitt@yahoo.com,9067765878,successful,Joh************@yahoo.com,90******78,29999.65
6700,1341,Paul Hobbs,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-08-25,4,Cash,0.15,PaulHobbs@outlook.com,9275987749,successful,Pau******@outlook.com,92******49,999999.85
6701,1476,Jessica Wilson,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-10-16,5,UPI,0.2,JessicaWilson@outlook.com,9462360337,successful,Jes**********@outlook.com,94******37,74999.8
6702,1379,Anthony Howard,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-11,1,Card,0.05,Anthony42@gmail.com,8187928333,successful,Ant******@gmail.com,81******33,79999.95
6703,1009,Stephanie Roy,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-07-27,2,NetBanking,0.3,StephanieRoy@yahoo.com,6632588984,successful,Ste*********@yahoo.com,66******84,2599.7
6704,1779,Vanessa Maxwell,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-03,2,Cash,0.2,Vanessa12@gmail.com,7583309267,successful,Van******@gmail.com,75******67,89999.8
6705,1046,Stephanie Bell,102,70000.0,Phone,Electronics,online,Mumbai,2026-01-25,2,Cash,0.05,StephanieBell@yahoo.com,6737540042,successful,Ste**********@yahoo.com,67******42,139999.95
6706,1363,Seth Everett,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-12,2,Card,0.4,SethEverett@gmail.com,8307793839,successful,Set********@gmail.com,83******39,89999.6
6707,1692,Lisa Owens,104,8000.0,Shoes,Clothing,online,Delhi,2026-12-02,5,NetBanking,0.2,Lisa31@gmail.com,8412729025,successful,Lis***@gmail.com,84******25,39999.8
6708,1839,Ryan Wilkinson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-30,4,UPI,0.4,Ryan34@gmail.com,7575470045,successful,Rya***@gmail.com,75******45,31999.6
6709,1840,Kelly Chang,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-11,1,Card,0.05,KellyChang@yahoo.com,8556750724,successful,Kel*******@yahoo.com,85******24,64999.95
6710,1993,Samantha Lambert,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,successful,Sam************@yahoo.com,68******94,89999.9
6710,1993,Samantha Lambert,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,SamanthaLambert@yahoo.com,6875173094,failed,Sam************@yahoo.com,68******94,89999.9
6711,1434,Ryan Vaughn,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-05-26,4,Card,0.25,RyanVaughn@gmail.com,7278973850,successful,Rya*******@gmail.com,72******50,179999.75
6712,1834,David Thomas,106,80000.0,Sofa,Furniture,online,Mumbai,2026-01-01,3,Card,0.4,DavidThomas@yahoo.com,6689625827,successful,Dav********@yahoo.com,66******27,239999.6
6713,1088,Duane Smith,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-12-06,3,UPI,0.2,DuaneSmith@gmail.com,9359605068,successful,Dua*******@gmail.com,93******68,44999.8
6714,1416,Lance Lindsey,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-10-03,1,NetBanking,0.1,LanceLindsey@yahoo.com,8600464159,successful,Lan*********@yahoo.com,86******59,44999.9
6715,1598,Randall Kennedy,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-09,3,Cash,0.05,RandallKennedy@gmail.com,6819223186,successful,Ran***********@gmail.com,68******86,749999.95
6716,1590,Karen Anderson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-04-28,5,NetBanking,0.35,KarenAnderson@gmail.com,8073355095,successful,Kar**********@gmail.com,80******95,39999.65
6717,1376,Mark Clark,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-05,2,Cash,0.35,MarkClark@yahoo.com,9215018859,successful,Mar******@yahoo.com,92******59,499999.65
6718,1442,Donna Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-07,5,UPI,0.35,DonnaJackson@gmail.com,8653485285,successful,Don*********@gmail.com,86******85,399999.65
6719,1907,Teresa Schwartz,106,80000.0,Sofa,Furniture,online,Chennai,2025-11-05,2,UPI,0.15,TeresaSchwartz@outlook.com,9936156941,successful,Ter***********@outlook.com,99******41,159999.85
6720,1662,Matthew Brown,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-28,3,UPI,0.35,Matthew94@gmail.com,7682821709,successful,Mat******@gmail.com,76******09,209999.65
6720,1662,Matthew Brown,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-28,3,UPI,0.35,Matthew94@gmail.com,7682821709,failed,Mat******@gmail.com,76******09,209999.65
6721,1163,Adriana Saunders,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-03-20,2,Cash,0.15,AdrianaSaunders@outlook.com,8002568902,successful,Adr************@outlook.com,80******02,499999.85
6722,1354,Jordan Donaldson,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-02-17,2,Card,0.3,Jordan96@gmail.com,7061182732,successful,Jor*****@gmail.com,70******32,129999.7
6722,1354,Jordan Donaldson,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2026-02-17,2,Card,0.3,Jordan96@gmail.com,7061182732,failed,Jor*****@gmail.com,70******32,129999.7
6723,1843,Alexander Lamb,103,1300.0,Shirt,Clothing,online,Bangalore,2025-06-17,1,UPI,0.3,AlexanderLamb@outlook.com,9222395210,successful,Ale**********@outlook.com,92******10,1299.7
6724,1200,Natalie Peters,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-02,4,Card,0.15,NataliePeters@outlook.com,9203844464,successful,Nat**********@outlook.com,92******64,59999.85
6725,1587,Dylan Colon,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-27,1,UPI,0.35,Dylan70@gmail.com,7381591882,successful,Dyl****@gmail.com,73******82,44999.65
6726,1137,Kelly Jackson,103,1300.0,Shirt,Clothing,online,Bangalore,2025-10-25,2,NetBanking,0.2,KellyJackson@outlook.com,9788395018,successful,Kel*********@outlook.com,97******18,2599.8
6727,1769,Jennifer Fisher,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,JenniferFisher@yahoo.com,8050564366,successful,Jen***********@yahoo.com,80******66,1249999.85
6727,1769,Jennifer Fisher,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,JenniferFisher@yahoo.com,8050564366,failed,Jen***********@yahoo.com,80******66,1249999.85
6728,1710,Dale Black,106,80000.0,Sofa,Furniture,online,Chennai,2025-09-18,3,Cash,0.35,DaleBlack@yahoo.com,8336545080,successful,Dal******@yahoo.com,83******80,239999.65
6729,1128,Autumn Morgan,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-14,5,Cash,0.15,AutumnMorgan@gmail.com,8067247806,successful,Aut*********@gmail.com,80******06,249999.85
6729,1128,Autumn Morgan,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-14,5,Cash,0.15,AutumnMorgan@gmail.com,8067247806,failed,Aut*********@gmail.com,80******06,249999.85
6730,1870,Thomas Lambert,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-23,3,Card,0.15,ThomasLambert@gmail.com,8841603416,successful,Tho**********@gmail.com,88******16,134999.85
6731,1731,Miranda Evans,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-08-06,5,NetBanking,0.3,MirandaEvans@gmail.com,7553890140,successful,Mir*********@gmail.com,75******40,224999.7
6732,1838,Nicole Evans,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-22,3,UPI,0.35,NicoleEvans@gmail.com,8049227583,successful,Nic********@gmail.com,80******83,134999.65
6733,1159,Steven Jackson,101,250000.0,Laptop,Electronics,online,Chennai,2026-02-28,4,Cash,0.4,StevenJackson@outlook.com,7121746333,successful,Ste**********@outlook.com,71******33,999999.6
6734,1196,Ashley Ortiz,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-10,4,Cash,0.25,AshleyOrtiz@gmail.com,9442137093,successful,Ash********@gmail.com,94******93,319999.75
6735,1134,Jennifer Williams,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-08-19,2,NetBanking,0.2,JenniferWilliams@yahoo.com,8920124126,successful,Jen*************@yahoo.com,89******26,29999.8
6736,1710,Dale Black,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-30,2,Card,0.15,DaleBlack@yahoo.com,8336545080,successful,Dal******@yahoo.com,83******80,29999.85
6737,1328,Toni Crawford,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-12,3,Cash,0.15,ToniCrawford@yahoo.com,7707451857,successful,Ton*********@yahoo.com,77******57,3899.85
6738,1734,David Jackson,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-23,5,Card,0.35,DavidJackson@yahoo.com,6299170858,successful,Dav*********@yahoo.com,62******58,39999.65
6739,1377,Steven Keith,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-06,4,Card,0.15,Steven25@gmail.com,7490253101,successful,Ste*****@gmail.com,74******01,5199.85
6740,1475,Jeremiah Jensen,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-07-24,1,UPI,0.4,Jeremiah94@gmail.com,8728285561,successful,Jer*******@gmail.com,87******61,49999.6
6741,1322,Heather Escobar,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-08-30,5,NetBanking,0.1,HeatherEscobar@gmail.com,8471468220,successful,Hea***********@gmail.com,84******20,324999.9
6742,1536,Michael Chavez,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-05-02,2,Card,0.1,MichaelChavez@yahoo.com,9826461985,successful,Mic**********@yahoo.com,98******85,99999.9
6743,1350,Christine Nelson,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-03-25,3,Card,0.4,Christine34@gmail.com,9856539567,successful,Chr********@gmail.com,98******67,134999.6
6744,1943,Dana Adkins,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-04,2,Card,0.4,DanaAdkins@yahoo.com,6319334410,successful,Dan*******@yahoo.com,63******10,499999.6
6745,1652,Kelly Hamilton,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-04-11,2,Card,0.35,KellyHamilton@gmail.com,9439488559,successful,Kel**********@gmail.com,94******59,29999.65
6746,1184,Oscar Tucker,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-07,5,UPI,0.05,Oscar71@gmail.com,8351864909,successful,Osc****@gmail.com,83******09,39999.95
6746,1184,Oscar Tucker,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-07,5,UPI,0.05,Oscar71@gmail.com,8351864909,failed,Osc****@gmail.com,83******09,39999.95
6747,1700,Jennifer Olson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-08-13,3,Cash,0.15,JenniferOlson@gmail.com,7225518481,successful,Jen**********@gmail.com,72******81,134999.85
6748,1544,Robert Moore,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-19,3,Card,0.4,Robert67@gmail.com,9019432187,successful,Rob*****@gmail.com,90******87,3899.6
6749,1509,Linda Martin,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-30,3,Card,0.1,LindaMartin@outlook.com,6233316288,successful,Lin********@outlook.com,62******88,134999.9
6750,1500,John Torres,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-04-11,3,Card,0.15,JohnTorres@yahoo.com,6844319073,successful,Joh*******@yahoo.com,68******73,44999.85
6751,1442,Donna Jackson,105,45000.0,Tv,Electronics,online,Bangalore,2025-09-20,4,NetBanking,0.4,DonnaJackson@gmail.com,8653485285,successful,Don*********@gmail.com,86******85,179999.6
6752,1457,Carla Smith,103,1300.0,Shirt,Clothing,online,Chennai,2025-06-12,4,UPI,0.15,CarlaSmith@yahoo.com,9399875795,successful,Car*******@yahoo.com,93******95,5199.85
6753,1917,Bruce Dodson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-30,1,UPI,0.3,BruceDodson@yahoo.com,7055618610,successful,Bru********@yahoo.com,70******10,44999.7
6754,1428,James Mccoy,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-12-26,4,NetBanking,0.2,JamesMccoy@gmail.com,6657573377,successful,Jam*******@gmail.com,66******77,5199.8
6755,1678,Joshua Faulkner,106,80000.0,Sofa,Furniture,online,Chennai,2026-04-07,2,NetBanking,0.05,JoshuaFaulkner@gmail.com,8958622135,successful,Jos***********@gmail.com,89******35,159999.95
6756,1586,Kristen Lawrence,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-07-11,3,Cash,0.4,KristenLawrence@gmail.com,7561280247,successful,Kri************@gmail.com,75******47,209999.6
6757,1213,David Davis,105,45000.0,Tv,Electronics,offline,Delhi,2025-04-28,2,UPI,0.2,David35@gmail.com,7505973849,successful,Dav****@gmail.com,75******49,89999.8
6758,1607,Adrian Singleton,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-10-05,3,UPI,0.05,AdrianSingleton@yahoo.com,8839546994,successful,Adr************@yahoo.com,88******94,134999.95
6759,1204,Andrew Hendricks,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-08-24,2,UPI,0.35,AndrewHendricks@gmail.com,7263739579,successful,And************@gmail.com,72******79,129999.65
6760,1313,Sandra Murphy,101,250000.0,Laptop,Electronics,offline,Delhi,2026-04-11,1,NetBanking,0.1,SandraMurphy@outlook.com,6615682200,successful,San*********@outlook.com,66******00,249999.9
6761,1427,Sarah Williams,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-03-18,2,NetBanking,0.05,Sarah60@gmail.com,8285509338,successful,Sar****@gmail.com,82******38,2599.95
6762,1405,Victoria Castaneda,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-18,2,Cash,0.3,VictoriaCastaneda@yahoo.com,7139968787,successful,Vic**************@yahoo.com,71******87,129999.7
6763,1595,John Paul,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-28,3,Card,0.25,JohnPaul@outlook.com,9787071862,successful,Joh*****@outlook.com,97******62,134999.75
6764,1522,Colin Pope,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-11-20,2,Cash,0.25,Colin69@gmail.com,9272459202,successful,Col****@gmail.com,92******02,89999.75
6765,1251,Edward Rangel,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-09-20,4,Card,0.4,Edward61@gmail.com,8953242839,successful,Edw*****@gmail.com,89******39,259999.6
6766,1218,Lindsey Gallegos,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-05,2,Cash,0.2,Lindsey23@gmail.com,6145257199,successful,Lin******@gmail.com,61******99,2599.8
6767,1139,Eric Hunter,106,80000.0,Sofa,Furniture,offline,Delhi,2025-11-04,2,Cash,0.1,EricHunter@outlook.com,7910608292,successful,Eri*******@outlook.com,79******92,159999.9
6768,1805,Joshua Thomas,105,45000.0,Tv,Electronics,online,Chennai,2025-09-16,5,Card,0.25,JoshuaThomas@yahoo.com,9926747848,successful,Jos*********@yahoo.com,99******48,224999.75
6769,1832,Crystal Mays,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-13,2,NetBanking,0.1,CrystalMays@gmail.com,6984603499,successful,Cry********@gmail.com,69******99,2599.9
6770,1742,Christopher Thompson,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-03,5,NetBanking,0.1,ChristopherThompson@gmail.com,6399150053,successful,Chr****************@gmail.com,63******53,324999.9
6772,1054,Ruth Gonzales,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-01,2,UPI,0.4,RuthGonzales@yahoo.com,7984545476,successful,Rut*********@yahoo.com,79******76,29999.6
6773,1576,Christopher Shepherd,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-15,4,UPI,0.3,ChristopherShepherd@yahoo.com,8033021215,successful,Chr****************@yahoo.com,80******15,179999.7
6774,1266,Janice Parker,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-10-30,1,Cash,0.35,JaniceParker@yahoo.com,6802196891,successful,Jan*********@yahoo.com,68******91,64999.65
6775,1561,Dustin Edwards,101,250000.0,Laptop,Electronics,online,Delhi,2026-02-16,1,Cash,0.2,DustinEdwards@yahoo.com,7472675047,successful,Dus**********@yahoo.com,74******47,249999.8
6776,1431,Michael White,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-18,1,NetBanking,0.15,MichaelWhite@outlook.com,9932175190,successful,Mic*********@outlook.com,99******90,64999.85
6777,1472,Chad Barnes,104,8000.0,Shoes,Clothing,online,Chennai,2025-06-13,4,NetBanking,0.3,ChadBarnes@outlook.com,7439247807,successful,Cha*******@outlook.com,74******07,31999.7
6778,1434,Ryan Vaughn,106,80000.0,Sofa,Furniture,online,Chennai,2025-11-30,4,UPI,0.3,RyanVaughn@gmail.com,7278973850,successful,Rya*******@gmail.com,72******50,319999.7
6779,1196,Ashley Ortiz,104,8000.0,Shoes,Clothing,online,Bangalore,2025-05-18,4,UPI,0.05,AshleyOrtiz@gmail.com,9442137093,successful,Ash********@gmail.com,94******93,31999.95
6780,1600,William Schneider,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-20,4,Cash,0.2,WilliamSchneider@outlook.com,7717999464,successful,Wil*************@outlook.com,77******64,999999.8
6781,1583,Dorothy Alexander,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-01-10,3,Cash,0.4,DorothyAlexander@yahoo.com,6533546288,successful,Dor*************@yahoo.com,65******88,134999.6
6782,1910,Shelby Barnett,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-06-20,2,UPI,0.1,ShelbyBarnett@yahoo.com,6649404034,successful,She**********@yahoo.com,66******34,159999.9
6783,1093,Anthony Wood,104,8000.0,Shoes,Clothing,online,Bangalore,2026-03-28,5,UPI,0.15,Anthony16@gmail.com,6445693484,successful,Ant******@gmail.com,64******84,39999.85
6784,1736,Michael Williams,105,45000.0,Tv,Electronics,offline,Mumbai,2026-02-03,4,Cash,0.3,MichaelWilliams@outlook.com,6647848816,successful,Mic************@outlook.com,66******16,179999.7
6785,1948,Jerry Campbell,105,45000.0,Tv,Electronics,online,Delhi,2026-11-03,2,NetBanking,0.2,JerryCampbell@outlook.com,6571392367,successful,Jer**********@outlook.com,65******67,89999.8
6786,1433,Joseph Knapp,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-05-21,3,NetBanking,0.35,JosephKnapp@gmail.com,9284221237,successful,Jos********@gmail.com,92******37,149999.65
6787,1647,Nicholas Cook,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-04-24,1,NetBanking,0.35,NicholasCook@yahoo.com,7027772157,successful,Nic*********@yahoo.com,70******57,14999.65
6788,1959,Benjamin Davis,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-25,1,UPI,0.1,BenjaminDavis@gmail.com,6480412142,successful,Ben**********@gmail.com,64******42,64999.9
6789,1132,Sara Perez,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-04-03,2,UPI,0.1,SaraPerez@outlook.com,6810508923,successful,Sar******@outlook.com,68******23,89999.9
6790,1219,Sarah Walsh,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-12,2,Card,0.35,SarahWalsh@gmail.com,7996104970,successful,Sar*******@gmail.com,79******70,499999.65
6791,1269,Nicholas Fuller,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-24,2,UPI,0.05,NicholasFuller@yahoo.com,9419531500,successful,Nic***********@yahoo.com,94******00,89999.95
6792,1597,Monica Jones,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-08-16,4,NetBanking,0.35,MonicaJones@yahoo.com,9250624401,successful,Mon********@yahoo.com,92******01,319999.65
6793,1124,Richard Hopkins,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-03-09,4,Cash,0.3,RichardHopkins@outlook.com,9441754595,successful,Ric***********@outlook.com,94******95,59999.7
6794,1548,Christina Porter,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-11-23,1,UPI,0.35,ChristinaPorter@yahoo.com,7741683259,successful,Chr************@yahoo.com,77******59,64999.65
6795,1716,Susan Jones,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-22,1,UPI,0.15,SusanJones@yahoo.com,7913884914,successful,Sus*******@yahoo.com,79******14,69999.85
6796,1241,Maureen Daniels,106,80000.0,Sofa,Furniture,online,Bangalore,2026-10-01,4,NetBanking,0.05,MaureenDaniels@yahoo.com,6886038741,successful,Mau***********@yahoo.com,68******41,319999.95
6796,1241,Maureen Daniels,106,80000.0,Sofa,Furniture,online,Bangalore,2026-10-01,4,NetBanking,0.05,MaureenDaniels@yahoo.com,6886038741,failed,Mau***********@yahoo.com,68******41,319999.95
6797,1694,Kristen Simmons,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-04-23,4,NetBanking,0.05,Kristen77@gmail.com,6256180334,successful,Kri******@gmail.com,62******34,59999.95
6798,1809,David Nelson,105,45000.0,Tv,Electronics,offline,Delhi,2026-03-25,3,Card,0.25,David3@gmail.com,7109432653,successful,Dav***@gmail.com,71******53,134999.75
6799,1865,Alicia Jackson,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-22,3,UPI,0.35,AliciaJackson@outlook.com,8801508140,successful,Ali**********@outlook.com,88******40,239999.65
